  4.970519845047960E-002  4.933441358981344E-002  2.000000000000000E-004
  5.369062593864700E-002  4.102151608565078E-002  2.000000000000000E-004
  5.048890420687589E-002  5.151528960821936E-002  2.000000000000000E-004
  5.344539090551971E-002  4.722494684607384E-002  2.000000000000000E-004
  5.724724990799594E-002  4.679231097173314E-002  2.000000000000000E-004
  5.004859240550296E-002  5.041125510948856E-002  2.000000000000000E-004
  4.854192807721363E-002  5.439571615410800E-002  2.000000000000000E-004
  4.627369724605931E-002  4.826292706425962E-002  2.000000000000000E-004
  5.667808824792651E-002  4.426918785404573E-002  2.000000000000000E-004
  4.795427961273038E-002  5.670619450506133E-002  2.000000000000000E-004
  4.533379241587991E-002  4.781092913391281E-002  2.000000000000000E-004
  4.692661729330534E-002  4.652433259074846E-002  2.000000000000000E-004
  4.635763006172967E-002  4.536963182971913E-002  2.000000000000000E-004
  4.672032007185847E-002  4.877629860575876E-002  2.000000000000000E-004
  4.607242341904019E-002  4.340693153012103E-002  2.000000000000000E-004
  4.996601765665996E-002  5.001672895012512E-002  2.000000000000000E-004
  5.881470454988161E-002  5.397267510466756E-002  2.000000000000000E-004
  4.614684452943360E-002  5.626438171642886E-002  2.000000000000000E-004
  5.031751461101144E-002  4.941409490590217E-002  2.000000000000000E-004
  5.389986725526266E-002  5.139652573954793E-002  2.000000000000000E-004
  4.704018786909987E-002  5.853296298083534E-002  2.000000000000000E-004
  4.903532010492479E-002  5.069447044380396E-002  2.000000000000000E-004
  4.205185305395599E-002  5.517256336407610E-002  2.000000000000000E-004
  4.958308741046172E-002  4.403321809691760E-002  2.000000000000000E-004
  5.126345832910224E-002  5.969706423746668E-002  2.000000000000000E-004
  4.870745134396688E-002  5.340325509283465E-002  2.000000000000000E-004
  4.048448179316111E-002  5.158205006057889E-002  2.000000000000000E-004
  5.101120751600662E-002  5.398352690948167E-002  2.000000000000000E-004
  5.829785194068350E-002  5.335940624405395E-002  2.000000000000000E-004
  4.624568640218066E-002  5.756399661094736E-002  2.000000000000000E-004
  4.956437075899663E-002  5.346421618670409E-002  2.000000000000000E-004
  5.914124129933286E-002  4.663550937336598E-002  2.000000000000000E-004
  4.137812430414087E-002  5.141515695441596E-002  2.000000000000000E-004
  4.973708584036789E-002  4.603752086244156E-002  2.000000000000000E-004
  4.514816068843113E-002  4.786370173314623E-002  2.000000000000000E-004
  5.090678163820874E-002  5.065959638655585E-002  2.000000000000000E-004
  4.770116615365329E-002  4.605512751091140E-002  2.000000000000000E-004
  5.554436590098816E-002  5.295516853150971E-002  2.000000000000000E-004
  4.914615580304153E-002  4.140284185608029E-002  2.000000000000000E-004
  4.990445328225059E-002  5.793192159170127E-002  2.000000000000000E-004
  5.772178119447748E-002  5.453052262287956E-002  2.000000000000000E-004
  5.743454144220781E-002  5.206767470083403E-002  2.000000000000000E-004
  4.686020204650031E-002  5.335120858772319E-002  2.000000000000000E-004
  4.720914584377342E-002  5.844083701960326E-002  2.000000000000000E-004
  5.218560947172549E-002  5.061205015786292E-002  2.000000000000000E-004
  5.118819812726189E-002  4.139718564801993E-002  2.000000000000000E-004
  5.529684581560752E-002  4.725041158494073E-002  2.000000000000000E-004
  4.997056522103910E-002  4.935625004661657E-002  2.000000000000000E-004
  4.856655468249815E-002  4.957064951308129E-002  2.000000000000000E-004
  5.146634587569517E-002  5.031855005153776E-002  2.000000000000000E-004
  5.253264127381768E-002  5.217642674652712E-002  2.000000000000000E-004
  4.735053428689600E-002  5.098702811322328E-002  2.000000000000000E-004
  4.903117777006859E-002  5.063526969440498E-002  2.000000000000000E-004
  5.135470384384690E-002  5.057683001640915E-002  2.000000000000000E-004
  5.138600394268485E-002  4.843820558792802E-002  2.000000000000000E-004
  4.933091497279176E-002  5.005463234225676E-002  2.000000000000000E-004
  4.208430758084789E-002  5.564702241380279E-002  2.000000000000000E-004
  5.177863626460282E-002  4.900367786924955E-002  2.000000000000000E-004
  4.174053602683400E-002  4.664176788462034E-002  2.000000000000000E-004
  4.977346809538281E-002  4.588422660838631E-002  2.000000000000000E-004
  5.101664682108900E-002  4.981283945756769E-002  2.000000000000000E-004
  4.863755768152093E-002  5.090116061028648E-002  2.000000000000000E-004
  4.659961305091091E-002  5.351760583297345E-002  2.000000000000000E-004
  4.986193166561488E-002  5.824152828783695E-002  2.000000000000000E-004
  4.054511678709161E-002  4.929328053894892E-002  2.000000000000000E-004
  4.528684374660196E-002  4.437176500318579E-002  2.000000000000000E-004
  5.020281280863948E-002  5.024726925260221E-002  2.000000000000000E-004
  5.275920260989916E-002  5.899438741562088E-002  2.000000000000000E-004
  5.128651435821705E-002  5.847340100132811E-002  2.000000000000000E-004
  5.339070339810133E-002  4.513969888008659E-002  2.000000000000000E-004
  4.811359687682051E-002  4.476847558560138E-002  2.000000000000000E-004
  4.841873662551213E-002  4.798221388397570E-002  2.000000000000000E-004
  5.806691805771407E-002  4.633183378884657E-002  2.000000000000000E-004
  5.044094491392166E-002  4.910262278007221E-002  2.000000000000000E-004
  4.144696024154455E-002  5.029825923605094E-002  2.000000000000000E-004
  4.352965976486687E-002  4.753132235663456E-002  2.000000000000000E-004
  4.623546190365974E-002  4.296105308974180E-002  2.000000000000000E-004
  5.172088721015530E-002  4.550965205798761E-002  2.000000000000000E-004
  5.086358453904218E-002  5.808203512707711E-002  2.000000000000000E-004
  4.973698342167374E-002  4.902115261646506E-002  2.000000000000000E-004
  4.675813602561124E-002  5.451935640411026E-002  2.000000000000000E-004
  5.078402946184351E-002  5.346128163527701E-002  2.000000000000000E-004
  5.172636828502465E-002  4.805918922831870E-002  2.000000000000000E-004
  5.085745725385753E-002  5.203426228722376E-002  2.000000000000000E-004
  4.853921090672518E-002  5.174898262196521E-002  2.000000000000000E-004
  4.668726957493329E-002  5.655056600835701E-002  2.000000000000000E-004
  4.427038775843183E-002  5.399322622230524E-002  2.000000000000000E-004
  4.756484157068702E-002  5.367666671551089E-002  2.000000000000000E-004
  5.063934692236321E-002  4.174626853128657E-002  2.000000000000000E-004
  5.480646383512914E-002  4.540812756455825E-002  2.000000000000000E-004
  5.842036364818454E-002  4.934503756765468E-002  2.000000000000000E-004
  5.386207182664064E-002  4.470870751885590E-002  2.000000000000000E-004
  5.514120490583102E-002  4.257172485428554E-002  2.000000000000000E-004
  4.870339032049360E-002  4.839122436943970E-002  2.000000000000000E-004
  5.048266107892325E-002  5.128212686089004E-002  2.000000000000000E-004
  4.380835272776654E-002  5.742393039602642E-002  2.000000000000000E-004
  5.160399930628514E-002  5.017070056976145E-002  2.000000000000000E-004
  5.489594202593546E-002  4.911243575802029E-002  2.000000000000000E-004
  5.474013462686193E-002  4.575672952443345E-002  2.000000000000000E-004
  4.406199065990444E-002  4.396426003200037E-002  2.000000000000000E-004
  4.971975361198837E-002  5.052587247430714E-002  2.000000000000000E-004
  5.214989002471641E-002  5.211747300631493E-002  2.000000000000000E-004
  4.982552984910392E-002  5.906182167894784E-002  2.000000000000000E-004
  4.971690151937763E-002  5.162642498102311E-002  2.000000000000000E-004
  4.124962725128115E-002  4.544227748228178E-002  2.000000000000000E-004
  4.535747116722235E-002  4.700083265036444E-002  2.000000000000000E-004
  5.450272566264492E-002  4.380843783275092E-002  2.000000000000000E-004
  4.435967471058238E-002  4.711584821341693E-002  2.000000000000000E-004
  5.108639951840636E-002  4.909561084364189E-002  2.000000000000000E-004
  5.087722364077545E-002  4.979186839536415E-002  2.000000000000000E-004
  5.370727514179532E-002  4.916846743929763E-002  2.000000000000000E-004
  4.870323060562043E-002  4.859010573847608E-002  2.000000000000000E-004
  4.563941163180429E-002  5.118633662422575E-002  2.000000000000000E-004
  4.250537692746923E-002  4.479322968231945E-002  2.000000000000000E-004
  5.038211887118537E-002  5.024298681638222E-002  2.000000000000000E-004
  4.609026430977479E-002  4.695810634640677E-002  2.000000000000000E-004
  4.924769119661904E-002  5.012719303244476E-002  2.000000000000000E-004
  5.608786321211772E-002  5.566041660985008E-002  2.000000000000000E-004
  4.985043861017624E-002  4.954243864772523E-002  2.000000000000000E-004
  4.638221590242809E-002  5.829167649016766E-002  2.000000000000000E-004
  5.047810513562354E-002  5.034297513271074E-002  2.000000000000000E-004
  5.843191090006239E-002  5.463858515157809E-002  2.000000000000000E-004
  5.139316134049570E-002  4.654339641644145E-002  2.000000000000000E-004
  4.135844785948334E-002  5.260416025821524E-002  2.000000000000000E-004
  4.643996835374872E-002  5.746736790762679E-002  2.000000000000000E-004
  4.839617388757490E-002  5.227489974632391E-002  2.000000000000000E-004
  4.936783595336437E-002  5.171979632873771E-002  2.000000000000000E-004
  5.097190159682818E-002  4.873889688034753E-002  2.000000000000000E-004
  4.220842524391731E-002  4.620191206083996E-002  2.000000000000000E-004
  5.237528144751859E-002  5.286484207466607E-002  2.000000000000000E-004
  4.025529073633780E-002  4.896746407581283E-002  2.000000000000000E-004
  5.341224165051331E-002  5.409832450217294E-002  2.000000000000000E-004
  4.857836286598487E-002  5.447661789340031E-002  2.000000000000000E-004
  4.854404664905766E-002  4.125754937761329E-002  2.000000000000000E-004
  4.964986712938673E-002  5.767610500989392E-002  2.000000000000000E-004
  4.893868200107151E-002  4.683884623883024E-002  2.000000000000000E-004
  4.915963987637970E-002  5.146757540928591E-002  2.000000000000000E-004
  4.360905048104825E-002  4.838751507375567E-002  2.000000000000000E-004
  5.205379922619666E-002  4.626452448049004E-002  2.000000000000000E-004
  5.901199696079336E-002  4.811085840565262E-002  2.000000000000000E-004
  4.949365654838538E-002  4.462141292004870E-002  2.000000000000000E-004
  4.076693601128821E-002  4.727926047247212E-002  2.000000000000000E-004
  4.917072873828864E-002  4.808095790860881E-002  2.000000000000000E-004
  4.942132268118899E-002  4.432590954149251E-002  2.000000000000000E-004
  4.929870230403255E-002  5.100988042189823E-002  2.000000000000000E-004
  4.213150604957416E-002  5.026015738915730E-002  2.000000000000000E-004
  5.697244674886125E-002  5.445881502263263E-002  2.000000000000000E-004
  4.673768166137768E-002  5.792680276712893E-002  2.000000000000000E-004
  4.690371597412480E-002  5.235214539661966E-002  2.000000000000000E-004
  4.628955015328952E-002  5.103502159319559E-002  2.000000000000000E-004
  5.013414427192044E-002  4.220994822750604E-002  2.000000000000000E-004
  4.389039971087740E-002  5.727211852792370E-002  2.000000000000000E-004
  5.013305603398093E-002  4.990923532052541E-002  2.000000000000000E-004
  4.694700965170331E-002  4.420973035570119E-002  2.000000000000000E-004
  5.039764638205824E-002  5.064335100636981E-002  2.000000000000000E-004
  4.552431081827754E-002  5.388260969824658E-002  2.000000000000000E-004
  4.433033718644842E-002  4.928076011645237E-002  2.000000000000000E-004
  5.566411623626419E-002  4.919672659050713E-002  2.000000000000000E-004
  5.454517654223227E-002  4.382162254996125E-002  2.000000000000000E-004
  5.222209804318000E-002  4.945383724556672E-002  2.000000000000000E-004
  4.973485686110387E-002  5.307233865242111E-002  2.000000000000000E-004
  5.067616477218684E-002  5.538575116498009E-002  2.000000000000000E-004
  5.700637085809542E-002  4.844271561583587E-002  2.000000000000000E-004
  4.454643779493651E-002  4.730430145373093E-002  2.000000000000000E-004
  5.148380347465376E-002  4.374433139278644E-002  2.000000000000000E-004
  4.798954458324248E-002  4.916312155210291E-002  2.000000000000000E-004
  5.108603621249074E-002  4.955058867147212E-002  2.000000000000000E-004
  4.857681626088116E-002  5.795801826794253E-002  2.000000000000000E-004
  4.924855211732803E-002  4.465690599370203E-002  2.000000000000000E-004
  4.427852763891359E-002  5.010796161654107E-002  2.000000000000000E-004
  5.178768782996487E-002  4.126701274176854E-002  2.000000000000000E-004
  4.900586906657143E-002  4.962073992584517E-002  2.000000000000000E-004
  5.577239633276615E-002  5.430704082120950E-002  2.000000000000000E-004
  4.958006878142048E-002  4.958386879653944E-002  2.000000000000000E-004
  4.636612470514239E-002  4.635233080513002E-002  2.000000000000000E-004
  5.160279065335444E-002  5.721457377937308E-002  2.000000000000000E-004
  4.788842806836169E-002  5.181105234622279E-002  2.000000000000000E-004
  5.003083164111762E-002  4.995811729673333E-002  2.000000000000000E-004
  5.669132506231366E-002  5.509606982811358E-002  2.000000000000000E-004
  4.304856903637579E-002  5.436194764501942E-002  2.000000000000000E-004
  4.642534337668991E-002  4.521513605890578E-002  2.000000000000000E-004
  4.964563002678142E-002  5.063852418920877E-002  2.000000000000000E-004
  4.108458387385944E-002  4.655836433882526E-002  2.000000000000000E-004
  4.419790737022196E-002  5.281511169130199E-002  2.000000000000000E-004
  5.710472108648854E-002  5.651508048216858E-002  2.000000000000000E-004
  5.420896953277574E-002  4.345262762380495E-002  2.000000000000000E-004
  4.367343826034586E-002  4.951014042515475E-002  2.000000000000000E-004
  5.425225997672591E-002  5.578710439108275E-002  2.000000000000000E-004
  4.989557253810863E-002  5.010170544630279E-002  2.000000000000000E-004
  5.032795208560723E-002  4.641138581343440E-002  2.000000000000000E-004
  4.845399600245407E-002  5.002824074912662E-002  2.000000000000000E-004
  5.161752935542537E-002  4.040528277134089E-002  2.000000000000000E-004
  5.283912096879881E-002  4.743060585234935E-002  2.000000000000000E-004
  5.910708611214666E-002  4.919983895005623E-002  2.000000000000000E-004
  4.997383350497102E-002  4.552868874234407E-002  2.000000000000000E-004
  4.964908129187526E-002  4.807438436765618E-002  2.000000000000000E-004
  4.878055285653534E-002  5.013013639884963E-002  2.000000000000000E-004
  4.692503203416291E-002  4.836694056195590E-002  2.000000000000000E-004
  4.459864037462593E-002  4.565586379644390E-002  2.000000000000000E-004
  4.719815122243797E-002  4.551711498337666E-002  2.000000000000000E-004
  4.576430990999156E-002  4.700657824885749E-002  2.000000000000000E-004
  4.776598471763113E-002  4.905534166602031E-002  2.000000000000000E-004
  4.562865747137244E-002  4.117418998599465E-002  2.000000000000000E-004
  5.784137218731894E-002  4.867623861649529E-002  2.000000000000000E-004
  4.544041153468775E-002  4.841945940758951E-002  2.000000000000000E-004
  4.474757723238090E-002  5.667311575641672E-002  2.000000000000000E-004
  4.503699501869418E-002  4.878863486730537E-002  2.000000000000000E-004
  5.159452640229342E-002  4.731176760946555E-002  2.000000000000000E-004
  4.754861052873538E-002  5.304808896219212E-002  2.000000000000000E-004
  4.894162441689250E-002  4.679906001731558E-002  2.000000000000000E-004
  4.910281217680199E-002  4.171419267116372E-002  2.000000000000000E-004
  5.700000016052398E-002  4.767605012477380E-002  2.000000000000000E-004
  4.971587102148393E-002  5.037117947174682E-002  2.000000000000000E-004
  5.399540015342250E-002  4.417736739559128E-002  2.000000000000000E-004
  5.059142641798915E-002  5.603118293210706E-002  2.000000000000000E-004
  5.035775864572652E-002  5.115860339249628E-002  2.000000000000000E-004
  5.217303236265427E-002  4.818947812409059E-002  2.000000000000000E-004
  4.400165861598281E-002  5.513768656637496E-002  2.000000000000000E-004
  4.100236833444464E-002  5.278077991149450E-002  2.000000000000000E-004
  4.152085975842611E-002  4.482363579217106E-002  2.000000000000000E-004
  5.430310924959204E-002  5.515117855017537E-002  2.000000000000000E-004
  4.362021053460503E-002  5.701318115216617E-002  2.000000000000000E-004
  5.510675070621364E-002  4.301641152297427E-002  2.000000000000000E-004
  5.335103451141991E-002  5.133944272187380E-002  2.000000000000000E-004
  5.062449429958091E-002  4.965885835279320E-002  2.000000000000000E-004
  5.224301576375364E-002  5.040373012838951E-002  2.000000000000000E-004
  5.053215239743182E-002  5.010625520543008E-002  2.000000000000000E-004
  4.927761235189320E-002  5.022451805458559E-002  2.000000000000000E-004
  4.541059328747282E-002  4.770558595691862E-002  2.000000000000000E-004
  4.935814941520866E-002  4.938140339975895E-002  2.000000000000000E-004
  4.972797758324762E-002  4.458046114727546E-002  2.000000000000000E-004
  4.961261035513836E-002  4.977904368783399E-002  2.000000000000000E-004
  5.095384669326438E-002  4.811402314731226E-002  2.000000000000000E-004
  4.650117160571411E-002  4.837896329881408E-002  2.000000000000000E-004
  4.952981042532140E-002  4.615966949133336E-002  2.000000000000000E-004
  5.285113118118134E-002  5.027178332495311E-002  2.000000000000000E-004
  5.453217231634565E-002  5.541172836713032E-002  2.000000000000000E-004
  5.063790816868799E-002  5.009088080327884E-002  2.000000000000000E-004
  4.359498959381953E-002  4.239718481417572E-002  2.000000000000000E-004
  5.733492241087640E-002  5.222133072908614E-002  2.000000000000000E-004
  5.074210772328430E-002  4.949039895496820E-002  2.000000000000000E-004
  5.232614330611871E-002  4.767384300544551E-002  2.000000000000000E-004
  4.843577581042668E-002  4.535318553628145E-002  2.000000000000000E-004
  5.715536918043011E-002  5.431963664017523E-002  2.000000000000000E-004
  4.727703799075749E-002  4.698359740821765E-002  2.000000000000000E-004
  4.691923371381072E-002  4.812307735877903E-002  2.000000000000000E-004
  4.793939285037025E-002  4.762334970177694E-002  2.000000000000000E-004
  4.557049532954536E-002  4.449603260364664E-002  2.000000000000000E-004
  5.028457420248762E-002  5.029025968417155E-002  2.000000000000000E-004
  4.427430369609516E-002  5.166013238606912E-002  2.000000000000000E-004
  4.978885087829964E-002  5.868712437239129E-002  2.000000000000000E-004
  5.786199192760706E-002  4.978756946311314E-002  2.000000000000000E-004
  4.896560988981858E-002  4.867316755607494E-002  2.000000000000000E-004
  4.690918226209529E-002  5.704822671067930E-002  2.000000000000000E-004
  4.819091024622218E-002  5.575568684164856E-002  2.000000000000000E-004
  5.199285139195056E-002  4.946504275409996E-002  2.000000000000000E-004
  5.551138705111822E-002  5.205150419883789E-002  2.000000000000000E-004
  5.211102438896361E-002  4.613716997551486E-002  2.000000000000000E-004
  5.413515051712774E-002  4.748024075734555E-002  2.000000000000000E-004
  4.778133061751880E-002  4.059117069747124E-002  2.000000000000000E-004
  5.197139103421040E-002  5.159242875360107E-002  2.000000000000000E-004
  4.769252839278633E-002  4.801326378652535E-002  2.000000000000000E-004
  5.036859397472535E-002  4.613537364583779E-002  2.000000000000000E-004
  5.103356203600859E-002  5.007315079469365E-002  2.000000000000000E-004
  4.592711148738478E-002  4.100076799213211E-002  2.000000000000000E-004
  5.005710699480872E-002  4.998561725184552E-002  2.000000000000000E-004
  4.883115455714659E-002  5.300195155089191E-002  2.000000000000000E-004
  5.201952061960285E-002  5.448207102082784E-002  2.000000000000000E-004
  5.441795120847394E-002  5.859763440974297E-002  2.000000000000000E-004
  4.789170546539664E-002  4.942599097799125E-002  2.000000000000000E-004
  4.495060132955821E-002  4.866683515529094E-002  2.000000000000000E-004
  4.586179909162070E-002  4.694458810548246E-002  2.000000000000000E-004
  5.196079909574881E-002  4.939848346358135E-002  2.000000000000000E-004
  5.246223334873253E-002  5.150970725150817E-002  2.000000000000000E-004
  4.924719368412817E-002  4.777831785533840E-002  2.000000000000000E-004
  5.255026669741465E-002  5.745034474968021E-002  2.000000000000000E-004
  5.284467905252587E-002  4.981750828521680E-002  2.000000000000000E-004
  4.339924083906695E-002  5.004490336494059E-002  2.000000000000000E-004
  4.809103659860836E-002  4.524215256303363E-002  2.000000000000000E-004
  5.545487348289926E-002  5.258820274240533E-002  2.000000000000000E-004
  5.395788321735553E-002  5.087276598215212E-002  2.000000000000000E-004
  4.764733463795589E-002  5.840158800241842E-002  2.000000000000000E-004
  5.207201372766724E-002  4.471692917944696E-002  2.000000000000000E-004
  5.439387229903182E-002  5.837526198180534E-002  2.000000000000000E-004
  4.197818465771851E-002  4.799113350681843E-002  2.000000000000000E-004
  4.988391000055976E-002  5.017202284879977E-002  2.000000000000000E-004
  5.122308245187014E-002  4.681515438577848E-002  2.000000000000000E-004
  4.886464544609883E-002  4.757907485740564E-002  2.000000000000000E-004
  5.881762254382968E-002  4.687250592227755E-002  2.000000000000000E-004
  5.381151582101040E-002  4.174736547246312E-002  2.000000000000000E-004
  4.896250632815650E-002  5.068958743430325E-002  2.000000000000000E-004
  5.161668099273951E-002  4.931709962815889E-002  2.000000000000000E-004
